id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
DECOY19,CC(C)(CNC1CC1)c1ccc(COC2=C(c3ccc(C=O)cc3)OCCC2O)cc1F,439.215887,9,4.3344,0,5,2,67.79,
DECOY20,CCc1c(F)ccc(COC)c1NC(=O)c1ccc(OCc2ccc(C(C)O)cc2)cc1,437.200237,9,5.4191,0,4,2,67.79,
DECOY21,C=C(C(=O)NCC(=Cc1oc(C)c(C)c1C)c1cc(=O)c2cc(F)ccc2o1)C(C)=CC,435.184587,6,5.62956,0,4,1,72.45,
DECOY22,CC(=O)NC1=C(c2ccc(F)c(O)c2)C(CCc2cccc(O)c2C(C)=O)=CCC(C)C1,437.200237,6,5.2758,0,4,3,86.63,
DECOY23,O=C(Cc1ccc(O)c(F)c1)c1cccc(NC(=O)C2CCCC(c3ccco3)C2)c1,421.168936,6,5.4622,0,4,2,79.54,
DECOY24,CCC1C(=O)Nc2c(OCc3ccc(OCC4CCCO4)cc3)ccc(CC(C)C)c21,423.240959,9,5.4676,0,4,1,56.79,
DECOY25,CCC(CCOc1c(NC(C)=O)cc2c(C)cccc2c1F)=C1OC(=O)c2ccccc21,433.168936,6,6.00632,0,4,1,64.63,
DECOY26,CNC(CO)c1cccc(C)c1OCCCOCc1ccc(Oc2cccc(F)c2)cc1,439.215887,12,5.16492,0,5,2,59.95,
DECOY27,CCCC(Oc1cccc2cc(OCc3ccc(F)cc3)ccc12)C(CCO)C(=O)NC,439.215887,11,4.85,0,4,2,67.79,
DECOY28,CCOc1ccccc1C=CCOc1ccc(OCC(O)CC2CCCCCN2)cc1,425.256609,11,4.8395,0,5,2,59.95,
DECOY29,Cc1cc(F)cc(C(=O)Nc2ccccc2OCCOc2cc(C(C)O)ccc2C)c1,423.184587,8,5.20594,0,4,2,67.79,
DECOY30,Cc1cc(C)c(CCOc2cc(C=CC(N)=O)ccc2C(=O)Oc2ccccc2)c(F)c1,433.168936,8,4.78174,0,4,1,78.62,
DECOY31,Cc1cc(NC(=O)c2ccc(OCCCC3CCCO3)c(F)c2)cc2c1CC(C)CC2=O,439.215887,7,5.48942,0,4,1,64.63,
DECOY32,COC(=O)C=C(N)COc1cccc(C=C(C)C=C(C)c2ccc(OC)cc2)c1,393.194008,8,4.5964,0,5,1,70.78,
DECOY33,COC(=C1C=CC=CC1)c1cc2cc(C(=O)OC(C)c3cccc(F)c3)ccc2[nH]c1=O,431.153286,5,5.4588,0,4,1,68.39,
DECOY34,Cc1cccc(CNC(=O)C=CC=C(O)C=CCOc2ccccc2C=CCCO)c1F,437.200237,11,4.77922,0,4,3,78.79,
DECOY35,Cc1c(F)cccc1OCc1cccc(C(C)(C)Oc2ccccc2OCC(N)=O)c1,423.184587,9,4.89132,0,4,1,70.78,
DECOY36,Cc1ccc(C(NC(=O)c2ccc3c(c2)C=C(OCCO)CO3)c2cccc(F)c2)cc1,433.168936,7,4.39572,0,4,2,67.79,
DECOY37,C=C1N=C(C=CF)C(CC(C)CC(O)COc2ccccc2-c2ccc(C(C)O)o2)=C1C,439.215887,10,5.9239,0,5,2,75.19,
DECOY38,C=CC(=CC)NC(=O)c1ccc(OC(=CC=C(C)F)C2=CCCCC2C)c(C(=O)OC)c1,439.215887,8,6.1752,0,4,1,64.63,
DECOY39,COC(=O)c1cc(NC(=O)c2cccc(C=Cc3ccc4c(c3)CCC4)c2C)oc1C,415.178358,5,5.59444,0,4,1,68.54,
DECOY40,CC(F)=C(C(=O)Nc1ccc(C(C)C)cc1C=O)C(=O)OC(C)C(C)c1cccc(C)c1,439.215887,8,5.84832,0,4,1,72.47,
DECOY41,C=CCN(C(=O)c1c(OC)ccc(O)c1C(O)Cc1ccccc1F)C(C)C(C=C)=CC,439.215887,10,4.965,0,4,2,70.0,
DECOY42,C=CCOc1cccc(C(NC2CCCC2(C)CO)C(=O)OC)c1Cc1ccc(F)cc1,441.231537,10,4.3361,0,5,2,67.79,
DECOY43,CC(C=Cc1ccc(OCCC(=O)Oc2ccc(-c3cc[nH]c3)c(F)c2C)cc1C)=CO,435.184587,8,6.28714,0,4,2,71.55,
DECOY44,C=CC(COC(=O)c1ccccc1C(=O)Nc1cccc(C(=O)C=CC(=C)C)c1)=C(C)F,433.168936,9,5.8402,0,4,1,72.47,
DECOY45,Cc1ccc(CCN(CC(O)CO)C(=O)c2ccc(OCc3ccccc3)cc2)cc1F,437.200237,10,3.75122,0,4,2,70.0,
DECOY46,CCOc1cc(C(=O)c2cc(CC)c(C)cc2CO)ccc1NC(=O)c1ccccc1F,435.184587,8,5.07082,0,4,2,75.63,
DECOY47,Cc1c(F)cccc1COCc1cccc(C2=CC(=O)CCC=CC(C)NC(=O)CO2)c1,437.200237,5,4.63222,0,4,1,64.63,
DECOY48,CCOCC=CC=Cc1ccc(O)c2c(=O)c3ccccc3oc12,322.120509,5,4.2577,0,4,1,59.67,
DECOY49,Cc1cccc(C)c1CCC(=O)Nc1cccc(COC2=CC(O)CC=C2O)c1,393.194008,7,4.48174,0,4,3,78.79,
DECOY50,CCCC(=O)CCC(C)Nc1ccc(OCc2ccco2)c(COc2ccc(F)cc2)c1,439.215887,13,6.5265,0,5,1,60.7,
DECOY51,CCCCC(O)c1ccc2cccnc2c1OCc1c(OCC)cc(N)c(C[O-])c1CF,441.219509,11,4.3481,-1,6,2,100.66,
DECOY52,C=CC=C1c2c(CCC)cc(OCc3cc(C)cc(C(=O)NCC(=O)[O-])c3)cc2NC1F,437.188209,9,3.29672,-1,5,2,90.49,
DECOY53,CCCOc1ccccc1NC(=O)CCCN1CCOc2ccc(C(F)C(C)[O-])cc21,429.219509,10,3.8525,-1,5,1,73.86,
DECOY54,CC(NC(=O)CCOc1ccc(C=O)c(C([O-])=CF)c1)C(C)C1(C)CCc2cccnc21,439.203859,9,3.3361,-1,5,1,91.35,
DECOY55,CCc1cc(Oc2ccccc2C(=O)[O-])c(F)cc1C(=O)NC(C)CCCC1=CCC=N1,437.188209,10,4.1909,-1,5,1,90.82,
DECOY56,Cc1cccc(NC(=O)COc2ccc3oc(CNC4CC=CCC4)c(C)c3c2)c1[O-],419.197631,7,4.33904,-1,5,2,86.56,
DECOY57,CC(C)Nc1ccc(Oc2cccc(C=CC(F)=Cc3ccncc3)c2)cc1C(=O)[O-],417.161994,8,5.0815,-1,5,1,74.28,
DECOY58,Cc1ccc(Oc2ccc(CNc3cc(F)ccc3NC(=O)C(C)OC[O-])cc2)c(C)c1,437.188209,9,4.50834,-1,5,2,82.65,
DECOY59,C=C(F)C=C(CO)C(=C)C1CC(=O)Nc2ccc3cc(C)c(C=CC(=C[O-])OC)nc3c21,435.172559,7,3.78842,-1,5,2,94.51,
DECOY60,CCc1ccc(CCCC(C)Nc2ccccc2C(=O)N2CCOC(C(=O)[O-])C2)c(F)c1,441.219509,9,2.8023,-1,5,1,81.7,
DECOY61,CNc1cccc(C(O)CCc2ccc(C3=CCN(C(=O)c4cc([O-])ccc4F)C3)o2)c1,435.172559,7,3.7396,-1,5,2,88.77,
DECOY62,C=C1CCC(C(=O)NCc2ccccc2NC(=O)c2cc([O-])c(C)cc2OC)C1=C(C)F,437.188209,6,4.15542,-1,4,2,90.49,
DECOY63,CCCCC1NC(CCCC(C)(O)c2ccc(OCC(=O)[O-])cc2)=Nc2cc(F)ccc21,441.219509,11,3.8969,-1,6,2,93.98,
DECOY64,Cc1ccccc1C(=O)NCCC(=O)c1cc(C(=O)[O-])c(C=Cc2ccncc2)cc1F,431.141259,8,3.06582,-1,5,1,99.19,
DECOY65,COc1ccc(C=CC(=O)Nc2cc(NC(=O)CC3CCC3)c(C=CC[O-])cc2F)cc1,437.188209,9,3.9884,-1,4,2,90.49,
DECOY66,CCOc1ccc(CC(=O)NC(CC)c2ccncc2-c2ccc(C(=O)[O-])cc2)c(F)c1,435.172559,9,3.4599,-1,5,1,91.35,
DECOY67,Cc1cc2c(cc1C)OC(C(=O)NC(Cc1ccc(C(=O)[O-])cn1)c1ccccc1F)C2,433.156909,6,2.60474,-1,5,1,91.35,
DECOY68,Cc1cccc(F)c1C(=O)NC(C)c1ccc(C(=O)[O-])cc1NC(=O)Cc1ccccc1,433.156909,7,3.16982,-1,4,2,98.33,
DECOY69,CCCC(NC(=O)c1cc(Oc2cccc([O-])c2)ccc1F)C(=O)NCc1ccccc1,435.172559,9,3.9065,-1,4,2,90.49,
DECOY70,CC(Nc1ccccc1OCC1=C(NCCF)CCC(C=O)=C1C)=C(CC(C)C)C(=O)[O-],443.235159,12,3.6697,-1,6,2,90.49,
DECOY71,Cc1cc(C)c(C[O-])c(NC(=O)C(NC(=O)CCc2ccc(C)o2)c2ccc(F)cc2)c1,437.188209,8,3.63306,-1,4,2,94.4,
DECOY72,CN(C(=O)CC=Cc1cccc(OC2CCCC(C)(CC(=O)[O-])C2)c1)c1ccncc1F,439.203859,8,3.7547,-1,5,0,82.56,
DECOY73,CCC(CCCc1ccc(OC)cc1)Oc1cccc(F)c1C1=NN=C([O-])C(CC)C1O,441.219509,10,3.8782,-1,6,1,86.47,
DECOY74,CC(C)c1ccc(C=CC(=O)NC(=O)C(Cc2cc([O-])cc(F)c2)N2CCCC2=O)cc1,437.188209,7,2.9124,-1,4,1,89.54,
DECOY75,C=C(F)C=C([O-])c1cccnc1C(C)NC(=O)C=C1C(=CC=C(C)C)OCC(OC)=C1C,439.203859,7,4.1703,-1,5,1,83.51,
DECOY76,CCCCC(O)C(C)N(Cc1ccc(C)cc1)C(=O)CNC(=O)Cc1cccc(F)c1[O-],443.235159,11,2.83482,-1,4,2,92.7,
DECOY77,CC1(C)Cc2c(F)ccc(C=C(CNC(=O)NC3CCCc4ccccc43)C(=O)[O-])c2O1,437.188209,5,3.0493,-1,4,2,90.49,
DECOY78,Cc1cccc(C=CC(=O)C(=O)Nc2cc([O-])cc3c(=O)[nH]c4c(C)c(F)ccc4c23)c1,429.125609,4,3.73184,-1,4,2,102.09,
DECOY79,Cc1cc(NC(=O)c2cccc(OCC(=O)[O-])c2)ccc1-c1c(F)cncc1C(C)(C)C,435.172559,6,3.87462,-1,5,1,91.35,
DECOY80,Cc1ccc2c(c1)N(CCCCC(=O)[O-])C(=O)c1cc(C=O)ccc1N2,351.135031,6,2.43152,-1,5,1,89.54,
DECOY81,CN(CC(=O)Nc1ccc2c3c(cc(F)cc13)C(C(=O)[O-])C2(C)C)C(=O)c1ccccc1,433.156909,5,2.8143,-1,4,1,89.54,
DECOY82,CCOc1ccc(C(=O)[O-])c(NC(=O)CCc2c[nH]c3cc(F)ccc23)c1,369.125609,7,2.6405,-1,4,2,94.25,
DECOY83,C=Cc1ccccc1NC(CCC)N(C(=O)[O-])c1ccc(C(=O)OC(=CC)C(=C)F)cc1,437.188209,10,5.2614,-1,5,1,81.7,
DECOY84,C=CC=CC(=O)CC(=O)N1CC=CC(=C([O-])C(=O)Nc2ccc(C(C=C)=CC)cc2F)C1,435.172559,8,3.0677,-1,4,1,89.54,
DECOY85,COCC(NC(=O)NC(C)(C)C(=O)[O-])c1ccc(-c2ccc3ccccc3c2)cc1,405.181981,7,3.022,-1,4,2,90.49,
DECOY86,C=CCCC=C([O-])c1cc(C(=O)N(CC=CC)CC(=O)Nc2c(C)cccc2F)c(C)o1,439.203859,10,4.35994,-1,4,1,85.61,
DECOY87,CNC([O-])(O)c1ccc(F)c(-c2cccc(CCC(=O)NCc3ccc(OC)cc3)c2)c1,437.188209,9,2.4326,-1,5,3,93.65,
DECOY88,CCN(C(=O)C=Cc1ccc(C=O)cc1)c1ccc(F)cc1NC(=O)c1ccccc1[O-],431.141259,7,4.0304,-1,4,1,89.54,
DECOY89,CCCc1ccc(-c2c(CC)on(C3=C(CC)C([O-])=Nc4ccccc4O3)c2=O)cc1,417.181981,6,4.6847,-1,6,0,79.79,
DECOY90,CC=C([O-])c1ccc(F)c(CN2CC(=O)Nc3cccc(c3)CC=C(OC)C=CC2=O)c1,435.172559,4,3.1567,-1,4,1,81.7,
DECOY91,CCc1cc(C(C)C(=O)N2CC(C(=O)NC(=O)[O-])=CC=C2c2cccc(F)c2)ccc1C,435.172559,5,3.06922,-1,4,1,89.54,
DECOY92,CC=C(C)C=CCC(=O)NC1CCCC(C)C1CN(C)C(=O)c1cccc(F)c1C(=O)[O-],443.235159,8,3.0947,-1,4,1,89.54,
DECOY93,CC1(C)C(NC(=O)CN(CCC2=CCC=C2)C(=O)c2c(F)cccc2CC(=O)[O-])C1(C)C,441.219509,9,2.3875,-1,4,1,89.54,
DECOY94,C=CC(=CC)C(=O)NCC(C(=O)[O-])=C(C(=O)N(C)Cc1ccccc1)c1cccc(F)c1,435.172559,9,2.2363,-1,4,1,89.54,
DECOY95,O=C(CCN(CC(=O)c1ccccc1)Cc1ccc(F)cc1)Nc1ccc(O)c(C[O-])c1,435.172559,10,3.1053,-1,5,2,92.7,
DECOY96,CC1=CCC(=O)N1C(=O)CCNC(=O)C(=C[O-])c1ccc(C)cc1,327.135031,5,0.86522,-1,4,1,89.54,
DECOY97,CCc1[nH]c2ccc(C(=O)[O-])cc2c1CNC(=O)CCc1ccc(F)cc1,367.146344,7,2.4819,-1,3,2,85.02,
DECOY98,CCOc1ccccc1OCCN1CC(c2ccc(NCCC(C)CF)cc2)NC1=O,429.24277,12,4.6382,0,4,2,62.83,
DECOY99,O=C([O-])CCc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1,309.08808,4,0.3615,-1,5,1,94.99,
DECOY100,C=Cc1cc(C(=O)Nc2ccc(C)c(NC(=O)Nc3ccc(OC)cc3)c2)ccc1CF,433.18017,7,6.01242,0,3,3,79.46,
DECOY101,CC1CCC(F)=CC1=CCCCC(=O)NNC(=O)c1ccc(Oc2ccc(O)cc2)cc1,438.195486,7,5.3255,0,4,3,87.66,
DECOY102,CCNCCc1cccc2cc(F)c(COC(=O)c3[nH]c(CC)c(C(=O)OC)c3C)cc12,440.211136,9,4.47342,0,5,2,80.42,
DECOY103,Cc1cc2c(cc1C)C(Oc1ccc3[nH]cc(C(=O)CC4CCC(F)C(=O)N4)c3c1)CO2,436.179836,5,4.48674,0,4,2,80.42,
DECOY104,C#CCOc1ccc(CCC(=O)N(C)c2ccc(C(=O)NC3C=CCC3)c(O)c2)cc1F,436.179836,8,3.5873,0,4,2,78.87,
DECOY105,Cc1ccc(C(C)NC(=O)c2cc3ccc(C=O)cc3[nH]c2=O)cc1C1(O)CCCC1,418.189257,5,3.90162,0,4,3,99.26,
DECOY106,COc1ccc(OCC(O)COc2ccccc2CNC2=NC(=CF)CC(C)=C2C)cc1,440.211136,9,4.553,0,6,2,72.31,
DECOY107,COC(C)c1cncc(OCC(O)CNc2ccccc2OCc2cccc(F)c2)c1,426.195486,11,4.3589,0,6,2,72.84,
DECOY108,COc1cc(C(=O)NCc2cc(C)c(CF)cc2CNC=O)ccc1Oc1ccccc1,436.179835,10,4.44142,0,4,2,76.66,
DECOY109,NC(=O)CN(CCCCc1ccc2ccccc2c1)C(=O)C=C1C(=O)OCCCC=C1F,438.195486,8,3.5932,0,4,1,89.7,
DECOY110,CC=CCN(C)C(=O)c1[nH]c2cc(OC)ccc2c1C(=O)OC1CCc2ccccc21,418.189257,6,4.6689,0,4,1,71.63,
DECOY111,C=CCOc1ccccc1C(C)N(C(=O)Nc1cc(C)c(C(=O)F)cc1O)C1CCCC1,440.211136,8,5.91282,0,4,2,78.87,
DECOY112,Cc1cc(F)cc2c1NC(=O)NC2(C)C(=O)OCC(=O)c1ccc(C(C)(C)C)c(C)c1C,440.211136,4,4.82486,0,4,2,84.5,
DECOY113,COc1ccccc1Oc1ccc(N(C)C(=O)C(NC(=O)C2=CCC=C2F)C(C)C)cc1,438.195486,8,4.7746,0,4,1,67.87,
DECOY114,C=C(F)C(=CC)CN(C(=O)c1ccccc1NC(=O)C(C)(O)COC)c1ccccc1C,440.211136,9,4.40722,0,4,2,78.87,
DECOY115,COc1cc(C)cc(C=CC(=O)N(CO)C(=O)NCC(C)c2ccc(C(C)C)cc2)c1,424.236208,8,4.43192,0,4,2,78.87,
DECOY116,CCc1ccc(C2(c3ccc(CC(=O)c4cc(O)ccc4F)cc3)NC(=O)NC2=O)cc1,432.148535,6,3.6021,0,4,3,95.5,
DECOY117,C=Cc1c(OCCCNC(=O)CNC(=O)Cc2ccc(O)c(CC)c2)cc(C)c(C)c1F,442.226786,11,3.59754,0,4,3,87.66,
DECOY118,CCC(C)(C)CCc1ccc(F)c(OCC(=O)NCCn2c(=O)oc3ccc(C)cc32)c1,442.226786,10,4.60602,0,5,1,73.47,
DECOY119,NC(=O)CCCC(=O)N(CCC(=O)c1ccc(CO)cc1F)c1ccc2ccccc2c1,436.179836,10,3.7328,0,4,2,100.7,
DECOY120,C=CC=C(NC(=O)c1cc(F)ccc1NC(=O)C=Cc1ccccc1OC)C1=CCOC1,434.164185,8,4.2425,0,4,2,76.66,
DECOY121,CCCC(NC(=O)c1cc(C(=O)Nc2cc3ccccc3cc2F)co1)C(C)=O,396.148535,7,4.3117,0,4,2,88.41,
DECOY122,CC(C)Oc1ccc(C(=O)Nc2ccc(NC(=O)C=C3CCCC3)cc2)cc1OCCF,440.211136,9,5.5133,0,4,2,76.66,
DECOY123,O=C(Nc1ccc(C(O)CC2CC2)cn1)c1cccc(OCCOc2ccccc2F)c1,436.179835,10,4.7643,0,5,2,80.68,
DECOY124,C=CC(=C)c1ccc(CNC(=O)CCC(=O)Nc2cc(OC)ccc2CCOC)cc1F,440.211136,12,4.2575,0,4,2,76.66,
DECOY125,CC(=O)NC(=O)C(C)(Cc1cc(C)c(C)[nH]1)C1(O)CCOc2c1ccc1cc(F)ccc21,438.195486,4,3.80564,0,4,3,91.42,
DECOY126,O=Cc1c(NC(=O)CCCCC(=Cc2cnco2)c2ccccc2)ccc(F)c1CCO,436.179836,11,4.9007,0,5,2,92.43,
DECOY127,CCc1c(C(=O)NC)cccc1C(=O)NC(C)COc1ccc(-c2ccc(F)o2)cc1,424.179836,8,4.205,0,4,2,80.57,
DECOY128,O=C(CN1CCOC(C(=O)NCc2ccc(F)c3ccccc23)C1)OCCC1=CCC=C1,438.195486,8,3.1155,0,5,1,67.87,
DECOY129,Cc1ccc(Oc2ccccc2)cc1C(=O)Nc1ccc(C(=O)NCC(C)CO)cc1,418.189257,8,4.39782,0,4,3,87.66,
DECOY130,Cc1ccc(CO)c(OCC2=NC(=CC(=O)Nc3ccccc3)c3ccccc3O2)c1,414.157957,6,4.33682,0,5,2,80.15,
DECOY131,CC(=CC(=O)Nc1ccc2c3c(c(NC(=O)CO)cc2c1)CCC3)Oc1ccccc1,416.173607,6,4.1806,0,4,3,87.66,
DECOY132,COc1ccc(O)c(C(=O)Nc2ccc(NC(=O)C3CCc4ccccc4C3)cc2F)c1,434.164185,5,4.5358,0,4,3,87.66,
DECOY133,COc1cc(C)c(F)cc1OCC=CCC(=O)Nc1cccc(C(=O)NC2CCCC2)c1,440.211136,9,4.77892,0,4,2,76.66,
DECOY134,COc1c(C)cc(OCC(=O)Nc2ccc(-c3cccc(NC=O)c3C)c(F)c2)cc1C,436.179836,8,5.01236,0,4,2,76.66,
DECOY135,C=C1C(=CC=C(F)c2ccc(C(=O)Nc3ccccc3C#N)o2)CC2COCC(OC)=C12,432.148535,5,5.14718,0,5,1,84.49,
DECOY136,CNc1cc(F)c(OCCC(=O)CCC(=O)Nc2ccccc2-c2ccc(C)o2)cc1C,438.195486,10,5.50114,0,5,2,80.57,
DECOY137,C=CCNC(=O)c1cccc(NC(=O)C(COc2cccc(F)c2)Oc2ccccc2)c1,434.164185,10,4.2066,0,4,2,76.66,
DECOY138,CNCc1cc(OCC(=O)Nc2cc(F)ccc2OC)c(Oc2ccccc2C)cc1C,438.195486,9,4.98034,0,5,2,68.82,
DECOY139,C=CCOc1ccc(C(=O)Nc2ccc(NC(=O)Cc3ccc(OC)cc3)c(F)c2)cc1,434.164185,9,4.8326,0,4,2,76.66,
DECOY140,CC=CC1=C(OC(C=CF)=CC)C=C(c2cccnc2OCC)C(NC(C)=O)C1C(C)O,442.226786,9,4.6128,0,5,2,80.68,
DECOY141,Cc1cccc(CN(Cc2ccc(C)o2)C(=O)CNC(=O)COc2cc(C)cc(F)c2)c1,438.195486,9,4.06796,0,4,1,71.78,
DECOY142,Cc1cc(C)c(C(CO)NC(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)c(F)c1,432.148535,5,3.70654,0,4,2,86.71,
DECOY143,CCc1oc2cc(OC)ccc2c1C(=O)Nc1ccc(F)cc1C(=O)NCC1=CCC=C1,434.164185,7,5.0113,0,4,2,80.57,
DECOY144,COCCCCC(=O)Nc1cc(O)c2c(C)c1C(=O)N1CCC(C)=C(C=C=C(F)C=C2)C1,440.211136,6,4.65352,0,4,2,78.87,
DECOY145,Cc1c(C(O)c2cc(C=O)[nH]n2)ccc2ccc(=O)oc12,284.079707,3,1.71872,0,5,2,96.19,
DECOY146,CC(=O)C1=C(C)NC(C(=O)Nc2cccc(C(=O)Oc3ccccc3F)c2)C1,382.132885,5,3.2083,0,5,2,84.5,
DECOY147,CC(C=O)=CCCCc1ccc(Oc2cc(N)cc(C(N)=O)c2)c(F)c1,356.153621,8,3.767,0,4,2,95.41,
DECOY148,CC1C(=O)N(C)C(=O)c2cc(C(=O)Nc3ccc(CCCO)c4cc(F)ccc34)ccc21,434.164185,5,3.8718,0,4,2,86.71,
DECOY149,COc1cc(C)c(C)cc1NC(=O)CNC(=O)c1ccc(Oc2cccc(F)c2)c(C)c1,436.179836,7,4.92036,0,4,2,76.66,
DECOY150,C=CC=C1C=CC=c2c(c(F)cc3c2=CC=C3)C(=O)NC(C(=O)OCC(N)=O)=C(C)C=C1,432.148535,4,1.6842,0,4,2,98.49,
DECOY151,COc1ccccc1C(NC(=O)C1=Nc2ccccc2C1=O)c1cc(C(N)F)ccc1O,433.143784,6,3.5022,0,6,3,114.01,
DECOY152,CC(NC(=O)Nc1cccc(C)c1)=C(OCF)C(=O)NC(C)Cc1ccc2c(c1)COC2,441.206385,8,4.06922,0,4,3,88.69,
DECOY153,Cc1oc2cccc(C)c2c1C(=O)NC(C=O)=Cc1cccc(OC(CN)C(N)=CF)c1,437.175084,8,3.49514,0,6,3,120.58,
DECOY154,Cc1ccc2ccc(NC(=O)C(COCF)N3CCOC(CC(=O)NC(C)C)C3)cc2c1,445.237685,9,3.01442,0,5,2,79.9,
DECOY155,CCC1OCCC1N(CCO)C(=O)c1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1F,439.190735,7,3.5613,0,4,3,94.66,
DECOY156,CC1NC(=Nc2ccc(OCCF)cc2)C(=CC=C2C(=O)Oc3ccccc32)NC1=O,421.143784,5,3.0593,0,5,2,89.02,
DECOY157,CCOC(=O)C(NC(=O)NC(C)C(=O)Nc1ccccc1F)c1cccc2ccccc12,437.175084,7,3.9095,0,4,3,96.53,
DECOY158,COC(=O)C(C)CC(C)NC(=O)c1ccc(NC(=O)Cn2ccc3ccccc32)cc1F,439.190735,8,3.7366,0,5,2,89.43,
DECOY159,CC(NC(=O)C(=CCO)COCc1ccncc1F)c1ccc(C=C2CCNC2=O)cc1,439.190735,9,2.4367,0,5,3,100.55,
DECOY160,COc1ccccc1OCC1CCCC1OC(=O)Nc1ccccc1CNCCCF,430.226786,11,4.9406,0,5,2,68.82,
DECOY161,CC(NC(=O)C1=CCC=C1F)c1cccc(OCCC(=O)NNC(=O)c2ccccc2)c1,437.175084,8,3.2774,0,4,3,96.53,
DECOY162,CCC1CC1NC(=O)C=C(F)C=C1C=CC=C(CNC(=O)c2[nH]c(C)c(C(C)=O)c2C)O1,441.206385,8,3.68624,0,4,3,100.29,
DECOY163,COc1ccccc1C(NCCO)=C(CF)C(=O)N(CCC#N)C(C)c1ccccc1O,441.206385,11,3.16678,0,6,3,105.82,
DECOY164,CCN(C(C)=O)C(COc1ccccc1OC)C(=O)Nc1cccc(C2=CCC=C2F)n1,439.190735,9,3.9852,0,5,1,80.76,
DECOY165,COc1ccccc1OC(C)=C(CO)C1NC(=O)NC(C)=C1C(C)=Nc1cccc(F)c1,439.190735,7,4.2274,0,5,3,92.18,
DECOY166,COc1cc(F)ccc1NC(=O)NC(Cc1cc2ccccc2[nH]c1=O)C1CCCCO1,439.190735,6,3.9777,0,4,3,92.45,
DECOY167,COc1cc(OCCC(=CN)CF)cc(C(=O)NC(=O)Cc2ccc(NC(C)C)cc2)c1,443.222035,11,3.5956,0,6,3,102.68,
DECOY168,COC(C=O)=Cc1ccc(C)c(C=CC(=O)NCC(=O)Nc2ccc(CN)c(C)c2F)c1,439.190735,9,2.85554,0,5,3,110.52,
