id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
DECOY53,Cc1cc(C)c2c(c1)c1cc(OC(=O)c3cc(Cl)c(Br)cc3Cl)ccc1n2C,474.974146,2,7.23684,0,3,0,31.23,
DECOY54,Clc1ccc(Cl)c(-c2ccc(OCCOc3cc(Br)cc4c3CC[NH2+]C4)cc2)c1,492.012723,6,5.5002,1,2,1,35.07,
DECOY55,CCOC(=O)C=CC(Br)=C(C[NH+]1CCc2ccc(Cl)cc2C1)c1ccc(Cl)cc1,494.028373,6,4.8599,1,2,1,30.74,
DECOY56,COc1cc(Oc2ccc(C[NH+]3CCC3)cc2Br)c(-c2cccc(Cl)c2)cc1Cl,492.012723,6,6.0124,1,2,1,22.9,
DECOY57,Cc1[nH+]c(C=O)cc(COc2ccccc2CCCc2cc(Cl)cc(Cl)c2)c1Br,492.012723,8,6.44522,1,2,0,40.44,
DECOY58,CN(Oc1ccccc1)c1ccc(C(=O)c2ccc(CCl)cc2Cl)c(Br)c1,462.974146,6,6.5025,0,3,0,29.54,
DECOY59,CC=C1CC=CC(Cl)=C1c1ccc(COC(=O)c2ccc(C)cc2C(Cl)Br)nc1,491.005446,5,7.23542,0,3,0,39.19,
DECOY60,Cc1cc(-c2ccc(Cl)cc2Br)cc(C2=CC(=CCC(=O)[NH+](C)C)OC=C2)c1Cl,492.012723,4,5.60372,1,2,1,30.74,
DECOY61,Cc1ccc(COC(=O)c2c[nH+]c(Br)c(CCCCCl)c2Cl)c(C)c1,444.012723,7,5.45194,1,2,0,40.44,
DECOY62,CC=CC=C1C=Nc2cccc(Cl)c2C=C1C(=O)OCc1cc(Cl)ccc1CBr,488.989796,5,7.2335,0,3,0,38.66,
DECOY63,O=Cc1ccc(C=CC(=O)N(c2cccc(Br)c2)c2ccc(Cl)cc2Cl)cc1,472.958496,5,6.9465,0,2,0,37.38,
DECOY64,CCc1ccccc1C(C)[NH+](C)c1c(C(=O)OC)cc2cc(Cl)c(Cl)cc2c1Br,494.028373,5,6.1655,1,2,1,30.74,
DECOY65,C=CC=C(Br)C(C1CC1)[NH+](C)Cc1ccc(OC(=O)c2cc(Cl)cc(Cl)c2)cc1,494.028373,8,5.4707,1,2,1,30.74,
DECOY66,Cc1ccc(C=Cc2ccccc2C=C(Cl)C(=O)Oc2ccccc2Br)nc1Cl,486.974146,5,7.16162,0,3,0,39.19,
DECOY67,CC(C)OCC[NH+](CC=CCCl)Cc1cccc(Cl)c1C(=O)c1ccc(Br)cc1,498.059673,11,4.9384,1,2,1,30.74,
DECOY68,Cc1cccc(Oc2cccc(N3C(=O)C4(CC4)c4cc(Cl)cc(Br)c43)c2)c1Cl,486.974146,3,7.56652,0,2,0,29.54,
DECOY69,Cc1c(Cl)cc(Cl)c(C)c1OC(=O)c1ccccc1C1CC[NH+](C(C)CBr)CC1,498.059673,5,5.37514,1,2,1,30.74,
DECOY70,O=C(C[NH2+]CC(=Cc1ccc(C2=CC=C2)cc1Cl)c1ccccc1Cl)OCCBr,492.012723,9,4.9887,1,2,1,42.91,
DECOY71,C=C(CCl)C[NH+](CC1=CCC=C1Cl)C1(COc2cc(Br)cc(OC)c2)CCCC1,500.075323,10,5.282,1,2,1,22.9,
DECOY72,C=CN(C)C=C(Cl)C=C1C=C(COCC2=CCC=C2)C(=CC(Cl)=C(Br)CC)C1=O,495.036746,9,6.662,0,3,0,29.54,
DECOY73,Cc1cc(Oc2ccc(Br)cc2Cl)ccc1N1Cc2cc(Cl)ccc2C1=O,460.958496,3,7.01702,0,2,0,29.54,
DECOY74,C=C(C)C=C1COC(=C(Cl)C=C(Cl)C[NH+]2CCC=C(C)C2)C1=Cc1ccc(Br)o1,496.044023,5,5.7662,1,2,1,26.81,
DECOY75,CC=C1C=COCCN(c2cccc(C)c2)C(=O)c2cc(Cl)cc(Cl)c2C(Br)=C1,491.005446,1,7.17462,0,2,0,29.54,
DECOY76,C=CC(=CCBr)C[NH+](CCOC(=O)c1cc(Cl)c(Cl)c2ccccc12)C(C)CC,498.059673,10,5.4941,1,2,1,30.74,
DECOY77,Cc1ccc(C=CC2=CC(Br)=C(Cl)C=CC=C(O)c3c(Cl)cc2c(=O)n3C)cc1,488.989796,2,6.75792,0,3,1,42.23,
DECOY78,C=C(Cl)C(=CC=O)C[NH+](CC(C=CCBr)=Cc1ccco1)Cc1ccccc1Cl,494.028373,11,5.2304,1,2,1,34.65,
DECOY79,COc1ccc(Br)cc1C[NH+](CCOC1=CCC=C1C)Cc1c(Cl)cccc1Cl,496.044023,9,5.6001,1,2,1,22.9,
DECOY80,Cc1cccc2cc(Cl)c(=O)n(CCC(=CCOc3ccc(Br)cc3)CCl)c12,479.005446,7,6.36012,0,3,0,31.23,
DECOY81,Cc1cc(C)c(CC(Cl)=C2C=C(c3ccc(Cl)cc3Br)C(=O)CC2=O)cc1C,475.994547,3,6.68866,0,2,0,34.14,
DECOY82,C=C1CCC(C)C(=C2C(=O)c3cc(Cl)cc(C)c3N(C)C2=O)C(=CC)C1=C(Cl)Br,493.021096,0,6.88182,0,2,0,37.38,
DECOY83,C=CC(Cl)=C(CCl)c1cc2c(cc1Br)CC([NH+](C)Cc1cccc(OC)c1)CO2,496.044023,7,4.8508,1,2,1,22.9,
DECOY84,CC(C1=CCC=C1)[NH+](CCOC(=O)c1cc(Cl)c2ccccc2c1)CC(Cl)=CBr,494.028373,8,5.2848,1,2,1,30.74,
DECOY85,CCCc1ccc2cc(C(=O)N(C(=O)C(Cl)Cl)c3ccc(Br)cc3)ccc2c1C,491.005446,5,6.84032,0,2,0,37.38,
DECOY86,CN(CC(Cl)c1ccccc1)C(=O)c1cccc(Cl)c1OCc1ccccc1Br,491.005446,7,6.7336,0,2,0,29.54,
DECOY87,C=CC=CC(Br)=C(c1ccc(C[NH+]2CCCC2c2ccccc2OC)o1)C(Cl)Cl,496.044023,8,5.8601,1,2,1,26.81,
DECOY88,CC1=CC(C(=O)c2ccccc2C(C=O)=CC(Cl)=CC(Cl)Br)c2ncccc21,474.974146,6,6.1298,0,3,0,47.03,
DECOY89,O=C(C(Br)=Cc1ccc2ccc(Cl)cc2c1Oc1ccccc1Cl)N1CCCC1,488.989796,4,7.2971,0,2,0,29.54,
DECOY90,CC=CC=C(C1=CC(C)=C(C[NH+](CC)Cc2c(Cl)ccc3c2OCO3)C1)C(Cl)Br,498.059673,8,5.5824,1,2,1,22.9,
DECOY91,COc1cccc(C=CC(=O)c2ccccc2C[NH+](C)CC(CCl)=C(Cl)CBr)c1,496.044023,10,4.7326,1,2,1,30.74,
DECOY92,CCC=Cc1cc(Br)ccc1N1C(=O)CC(CCCl)(c2ccccc2Cl)C1=O,479.005446,6,6.3559,0,2,0,37.38,
DECOY93,C=C(Br)COC(=O)CC1C(C=CC)=c2cc(Cl)ccc2=CC1C1=NC(=C)C(Cl)=C1,491.005446,6,5.0262,0,3,0,38.66,
DECOY94,COc1cc(C=C(Cl)Br)c(CC2CCC[NH+]2Cc2ccc(C)cc2Cl)c(OC)c1,498.059673,7,5.38772,1,2,1,22.9,
DECOY95,CC=C1OC(Cl)C(=CBr)C[NH+](Cc2ccccc2C(=O)c2cccc(Cl)c2)C1C,494.028373,4,5.1221,1,2,1,30.74,
DECOY96,C=C(Br)C(=CCCl)C[NH2+]C(C(=O)CCOc1cc(Cl)cc2ccccc12)C(C)C,498.059673,11,5.493,1,2,1,42.91,
DECOY97,C=C(C)OC(C[NH+](Cc1cccc(Br)c1Cl)C1C=CC(=O)C1)c1cccc(Cl)c1,494.028373,8,5.3299,1,2,1,30.74,
DECOY98,O=C(C1=C(Cl)CC=C1Cl)C1CCCN(C(=O)c2ccc(C3=CCC=C3)cc2Br)C1,491.005446,4,6.233,0,2,0,37.38,
DECOY99,CC1CCN(C(=O)CCCC(=O)c2ccccc2C=C(Cl)Br)c2ccc(Cl)cc21,493.021096,6,7.1655,0,2,0,37.38,
DECOY100,C=C1CC=C(Br)C(C(=O)c2ccc(C(=O)N3CCCCCC3)c(CCCl)c2)=C1Cl,495.036746,5,6.3984,0,2,0,37.38,
DECOY101,C=C1C=[N+](Cc2ccc(-c3cc(C(=O)OC)ccc3CCl)cc2)C(C(Cl)Br)=CC1,492.012723,6,6.2659,1,2,0,29.31,
DECOY102,Cc1ccc(Br)c(C2CC[NH+](CCCOC(=O)c3cc(Cl)cc(CCl)c3)CC2)c1,498.059673,7,5.15912,1,2,1,30.74,
DECOY103,Cc1[nH+]ccc(OCC(Br)=CCc2ccccc2OCc2ccccc2Cl)c1Cl,492.012723,8,6.59522,1,2,0,32.6,
DECOY104,Cc1cc(Cl)c(C(Br)=Cc2ccc(-c3cc4c(nc3C)OCC4=O)cc2)cc1Cl,486.974146,3,7.14034,0,3,0,39.19,
DECOY105,C=CCOc1ccoc1-c1cc(Br)cc(C(=CC=CC2=CC=C[NH2+]C2)C(Cl)Cl)c1,492.012723,8,6.0343,1,2,1,38.98,
DECOY106,C[NH+](CCOC(=O)C=Cc1ccc(Cl)cc1)Cc1ccc(Cl)c2ccc(Br)cc12,492.012723,7,5.1804,1,2,1,30.74,
DECOY107,CC(OC(=O)c1cncc(Cl)c1)c1ccc(-c2cccc(C(Cl)Br)c2)cc1,462.974146,5,6.9523,0,3,0,39.19,
DECOY108,C[NH2+]Cc1cc(C)c(Cl)cc1COC(=O)c1cccc(-c2ccc(Cl)cc2Br)c1,492.012723,6,5.78152,1,2,1,42.91,
DECOY109,O=CC=C1C=C(C=Cc2cn(-c3ccc(CCC=CCl)c(Cl)c3)cc2Br)OCC1,491.005446,7,7.021,0,3,0,31.23,
DECOY110,CC(Cc1ccc(-c2ccc(Cl)cc2)nc1)OC(=O)c1cccc(CBr)c1Cl,476.989796,6,6.7383,0,3,0,39.19,
DECOY111,O=C(OCC(=CC=C(Cl)Br)c1ccc(-c2ccncc2)cc1)c1ccccc1Cl,486.974146,6,7.1175,0,3,0,39.19,
DECOY112,Cc1cc(N(C=O)Cc2ccc(CCBr)cc2)ccc1C(=O)C1=CC(Cl)=C=C1Cl,488.989796,8,6.06242,0,2,0,37.38,
DECOY113,CC(=O)c1cc(N=C(Br)c2cc(C)cc3c2OC(C)(C)C3)ccc1C(Cl)=CCl,479.005446,4,7.16032,0,3,0,38.66,
DECOY114,CCc1cc(Cl)c(C[NH+](CC)CCCCOc2cccc3cc(Cl)oc23)cc1Br,498.059673,10,6.3285,1,2,1,26.81,
DECOY115,COc1c(Cl)cccc1C(C)[NH+](CCc1cc(C)cc(Br)c1Cl)Cc1ccco1,496.044023,8,6.05472,1,2,1,26.81,
DECOY116,CCCC1CC[NH+](Cc2ccc(Br)cc2OCc2cc(Cl)cc(Cl)c2OC)CC1,500.075323,8,5.9385,1,2,1,22.9,
DECOY117,C=CC=CC(=O)N(Cc1ccoc1-c1ccc(Br)cc1)C(C)C(=CCCl)C(=C)Cl,493.021096,9,7.0861,0,2,0,33.45,
DECOY118,COc1cccnc1-c1ccc(COc2ccc(CCC(Cl)Cl)c(Br)c2)cc1,479.005446,8,6.835,0,3,0,31.35,
DECOY119,CC=C(O)CC=C(Cl)C(=CCBr)C(=CC=O)c1cc[nH+]c(-c2ccccc2Cl)c1,492.012723,8,6.6993,1,2,1,51.44,
DECOY120,Cc1cc(Cl)c(C2=CC[NH+](Cc3cccc(COCCl)c3C(=O)Br)CC2)cc1C,496.044023,7,5.07704,1,2,1,30.74,
DECOY121,CCOc1c(Cl)ccc2cc([NH+](C)C(CCBr)C(=O)c3ccccc3Cl)ccc12,494.028373,8,5.728,1,2,1,30.74,
DECOY122,O=C(OCC=CBr)c1cc(-c2cc(Cl)ccc2Cl)ccc1C[NH2+]C1CCCCC1,496.044023,7,6.1219,1,2,1,42.91,
DECOY123,O=C(OCc1cccc(Cl)c1)C(=Nc1cccc(C(Cl)Br)c1)c1ccccc1,474.974146,6,6.8365,0,3,0,38.66,
DECOY124,CCc1ccc(Br)cc1-c1cccc(Cl)c1OCC(=O)N(C)c1ccc(Cl)cc1,491.005446,6,7.0271,0,2,0,29.54,
DECOY125,CC(c1cc(C(C)(C)C(=O)Oc2ccccc2Cl)ccc1Br)[NH+]1CC=C=C(Cl)C1,494.028373,5,5.223,1,2,1,30.74,
DECOY126,Cc1c(CC(CCl)c2ccc(Br)cc2)noc1C(C=O)=Cc1cccc(Cl)c1,476.989796,7,6.70352,0,3,0,43.1,
DECOY127,COc1ccc(Cl)c(C(=O)N(Cc2ccc(C)cc2Cl)c2ccc(Br)c(C)c2)c1,491.005446,5,7.22834,0,2,0,29.54,
DECOY128,C[NH2+]CC=C(Cl)c1c(Cl)cccc1C(=O)C(=CC=C(Br)C=O)c1cccc(C)c1,492.012723,8,5.16532,1,2,1,50.75,
DECOY129,C=CC=Cc1c(Cl)ccc(OCC2=NC(=O)C3=C4CCCC4=C(Br)CC3=C2)c1Cl,488.989796,5,7.0122,0,2,0,38.66,
DECOY130,O=C(CCC[NH+](CC1=CCC(Br)=C1)Cc1ccccc1Cl)Oc1ccccc1Cl,494.028373,9,5.373,1,2,1,30.74,
DECOY131,Cc1c(OCCBr)cc(-c2ccccc2Cl)c(=O)n1CCCc1ccccc1Cl,493.021096,8,6.53702,0,3,0,31.23,
DECOY132,CCC(C)[NH+](CC(=O)c1c(Br)c(Cl)c(Cl)c2oc(C)cc12)Cc1cccc(C)c1,496.044023,7,6.18524,1,2,1,34.65,
DECOY133,CCCC(C)c1noc(-c2ccccc2CC(=O)c2c(Cl)ccc(C)c2Br)c1Cl,493.021096,7,8.04832,0,3,0,43.1,
DECOY134,Cc1cc(C2=CCN(C(=O)C(Cl)=Cc3ccc(Br)o3)CC2)cc(C)c1Cl,452.989796,3,6.20794,0,2,0,33.45,
DECOY135,C=CC[NH+](Cc1cc2c(c(C)c1OCBr)=CCC=2Cl)Cc1c(Cl)cccc1OC,496.044023,9,3.69052,1,2,1,22.9,
DECOY136,Cc1cc2c(cc1OCC(=CCBr)OC=CCCl)C[NH+](C(C)C1=CCC=C1Cl)C2,498.059673,9,5.16152,1,2,1,22.9,
DECOY137,CCOc1cccc(Cl)c1C([NH2+]CC1=CCC=C1)C(Br)=CC(Cl)=Cc1ccco1,494.028373,9,6.3812,1,2,1,38.98,
DECOY138,C=CC(=CC)CC(CCC(=C)Br)[NH+]1CCOC(=C(C)C=C(Cl)c2ccc(Cl)o2)C1,500.075323,9,6.2816,1,2,1,26.81,
DECOY139,COc1c(Cl)cc(C(=O)N(c2ccc(-c3ccccc3)c(Cl)c2)C2CC2)cc1Br,488.989796,5,7.2407,0,2,0,29.54,
DECOY140,Cc1ccc(C2=CC=CC(=CC=C(C=C3C=CC=[NH+]3)OCCBr)C2=O)cc1Cl,456.036045,6,3.99762,1,2,1,40.27,
DECOY141,CC=C(CCl)c1ccc(C[NH+](C)C2CC(=O)C(Br)=C(c3ccc(C)o3)C2)c(Cl)c1,496.044023,6,5.43592,1,2,1,34.65,
DECOY142,C=C(Br)C(=C(C)Cl)c1ccc(-c2nc3c(c4c2CCCC4)C(=O)OCC3)cc1Cl,491.005446,3,6.8721,0,3,0,39.19,
DECOY143,C[NH+](CCC=CC(Cl)Br)Cc1ccc(OCc2ccccc2COCCCl)cc1,500.075323,13,4.9418,1,2,1,22.9,
DECOY144,O=C(Cc1ccc2ccccc2c1)OC(C[NH+]1CCCC1)C(=CCCl)C(Cl)=CBr,496.044023,8,4.6131,1,2,1,30.74,
DECOY145,COc1ccc(N(Cc2cccc(Br)c2)C(=O)C=Cc2cccc(Cl)c2)cc1Cl,488.989796,6,7.0111,0,2,0,29.54,
DECOY146,CC(C[NH3+])c1ccc(-c2cccc(C(=O)OCc3ccc(Br)cc3Cl)c2)cc1Cl,492.012723,6,6.1253,1,2,1,53.94,
DECOY147,CC(=CC=C(C(=O)OCc1ccccc1C=Cc1ccccc1)C(Cl)Br)CCl,478.010197,8,6.9715,0,2,0,26.3,
DECOY148,CC[NH+](C)CC(=CC(C)=CCl)CC(=O)C(=CCCBr)OCc1ccc(CCl)cc1,502.090973,13,5.1737,1,2,1,30.74,
DECOY149,CC(C)(C=O)Oc1cc(Cl)cc(C(NCC2=CCC=C2)c2ccc(Br)c(Cl)c2)c1,493.021096,8,6.6775,0,3,1,38.33,
DECOY150,O=C(c1ccc(Br)c(Cl)c1)N(CCc1ccccc1Cl)c1cccc2c1CCO2,488.989796,5,6.5803,0,2,0,29.54,
DECOY151,CCCOC(=O)C(C)N1C(=O)CC(c2ccc(C)c(C)c2)c2cc(C)ccc21,379.214744,5,4.82216,0,3,0,46.61,
DECOY152,Cc1ccc(CCC(=O)C2CCc3cc(N4C(=O)CCC4=O)ccc3C2)cc1,375.183444,5,3.95522,0,3,0,54.45,
DECOY153,Cc1cc2c(c(-c3ccc(O)cc3)c1C)CCN(C(=O)CC1(C)CCCO1)C2,379.214744,3,4.51994,0,3,1,49.77,
DECOY154,CC(C)C(C)N(CC1CCC1)C(=O)c1cc2c(cc1-c1ccccc1)OCO2,379.214744,6,5.3691,0,3,0,38.77,
